id,created_at,text
1095666087751045122,2019-02-13 12:48:46,"@falanext Tudo! Não, somente divulgação etc."
1095666458003148800,2019-02-13 12:50:14,@poeirademarte @falanext Também quero saber !!
1095666501720424448,2019-02-13 12:50:25,"RT @falanext: Saques e depósitos na palma da mão: no next você acessa toda a rede de ATMs Bradesco com cartão ou biometria, retira dinheiro…"
1095667248692453376,2019-02-13 12:53:23,"@falanext Pior banco existente, dizem que pra chegar o cartão são 10 dias.

Pedi o meu em outubro de 2018, cadê? Nã… https://t.co/hW8oNrPpUJ"
1095667278690086914,2019-02-13 12:53:30,"@falanext eu tô falando com as paredes lá no chat de vocês. Alguém pode, POR FAVOR, me responder? Já perguntei TRÊS… https://t.co/s4errBuoNT"
1095667364736233473,2019-02-13 12:53:50,"@falanext Pior banco existente, dizem que pra chegar o cartão são 10 dias.

Pedi o meu em outubro de 2018, cadê? Nã… https://t.co/bPH1Pei5r1"
1095667452095201280,2019-02-13 12:54:11,"@falanext Pior banco existente, dizem que pra chegar o cartão são 10 dias.

Pedi o meu em outubro de 2018, cadê? Nã… https://t.co/3exlG5vQUR"
1095668258211069952,2019-02-13 12:57:23,@vrangeel52 @falanext Mas tem certeza q foi o banco ou foi os Correios? Pra mim chega em em 10ndias ÚTEIS certinho
1095669202780897286,2019-02-13 13:01:09,"@falanext tem que ter um valor minimo na conta? eu abri a conta, depositei um valor inicial, mas nunca recebi cartã… https://t.co/pppFwDWHtz"
1095669899949690881,2019-02-13 13:03:55,"@_miresso @vrangeel52 @falanext pra mim chegou tb, vc n deve ter sido aprovado ainda mano"
1095671200418811904,2019-02-13 13:09:05,@falanext Como faço pra cadastrar a biometria na minha conta next?
1095672192015179776,2019-02-13 13:13:01,@vrangeel52 @falanext Pra mim chegou de boas mano
1095674043963969536,2019-02-13 13:20:23,@falanext Transferências TED entre contas de mesma titularidade são cobradas?
1095674712091475978,2019-02-13 13:23:02,"@falanext E até hj minha segunda via do cartão n chegou...
Grande atendimento 👍"
1095674782652215297,2019-02-13 13:23:19,@falanext Terça 05/02
1095674787857350656,2019-02-13 13:23:20,"RT @falanext: Saques e depósitos na palma da mão: no next você acessa toda a rede de ATMs Bradesco com cartão ou biometria, retira dinheiro…"
1095675654085980160,2019-02-13 13:26:47,"@falanext sim, já tentei mas nem reconhece o cartão, já aconteceu 2 vezes"
1095675772486991872,2019-02-13 13:27:15,"@falanext podia liberar um cartão com NFC, pra evitar esse tipo de problema com chips"
1095676829908824064,2019-02-13 13:31:27,"@falanext Demora uma eternidade p/ aprovar ou não a abertura, diz q é melhor q os bancos convencionais mas o conven… https://t.co/2tqEgbMe33"
1095677366624497664,2019-02-13 13:33:35,"@falanext tá a própria caçamba de lixo, não dá pra fazer nada, aplicativo todo bugado e o atendimento pior ainda."
1095678998917595136,2019-02-13 13:40:04,@falanext oi Next que tal responder se eu fui aprovada ou não
1095682030417969153,2019-02-13 13:52:07,"@falanext você é uma vergonha. 

Não passam por isso!!!!

 Façam @nubank ou @Bancointer https://t.co/gzNN8fRNaH"
1095683461589934080,2019-02-13 13:57:48,@falanext como funciona o programa de pontos de vocês?
1095683876238831616,2019-02-13 13:59:27,"O que falar do @falanext que me da desconto no @Uber_Brasil ? 

amo vocês, obrigada"
1095684854824480768,2019-02-13 14:03:20,alô @falanext to tentando pedir crédito e o botão de pedir ajuda n ta funcionando :( help meeeee babies 💕
1095686919248404481,2019-02-13 14:11:33,"@falanext Por favor, quero utilizar logo a minha conta Next! Fiz todos os procedimentos necessários para abrir a co… https://t.co/MT3jP9VvOQ"
1095691000318750727,2019-02-13 14:27:46,@falanext Banco Inter mandou um abraço... @Bancointer
1095691854270644225,2019-02-13 14:31:09,"@falanext Consegui. Mas foram varios mesmo. Desde os dígitos não funcionarem adequadamente, informação não ser envi… https://t.co/HjqMqw2GWJ"
1095693473980784640,2019-02-13 14:37:35,@falanext Tudo sim! Só mandei um abraço !
1095695141531209728,2019-02-13 14:44:13,@falanext Esperando a resposta pra me aceitarem no banco.
1095695211064365062,2019-02-13 14:44:30,"@falanext Já tenho, obrigada!"
1095696139154833408,2019-02-13 14:48:11,@falanext Da uma olhadinha na DM! Obg
1095696946696806400,2019-02-13 14:51:23,@melosthay @falanext E dê graças a Deus por isso porque é horrível
1095697254055325696,2019-02-13 14:52:37,@falanext @nubank eles estão deixando fazer saque sem custo. Vai deixar?
1095697795586162688,2019-02-13 14:54:46,"@falanext Sim, fiz todo o procedimento, esperando o email de confirmação."
1095698071126753280,2019-02-13 14:55:51,@falanext @poeirademarte Eu posso fazer isso nos 24 horas não?
1095698795357192197,2019-02-13 14:58:44,"@falanext Libera o depósito imediato nesse nojo, pelo amor de deus"
1095700493991596032,2019-02-13 15:05:29,"@falanext não faz mais que a obrigação, bonita"
1095701035170045952,2019-02-13 15:07:38,@falanext Vai fazer duas semanas! Mas não lembro exatamente o dia.
1095701783836532737,2019-02-13 15:10:37,Mais fácil falar com o papa do que com um atendente do @falanext
1095702821180264448,2019-02-13 15:14:44,@LiraValneide @falanext Fale mais
1095703451173048320,2019-02-13 15:17:14,"@falanext quando vocês vão melhorar o atendimento? demoram em média, 3, 4 horas pra responder alguma coisa, às veze… https://t.co/baICyn3H7O"
1095706209234182149,2019-02-13 15:28:12,"@falanext Mais de meses esperando o cartão, e até agora nada. Sem contar o péssimo atendimento pelo chat, chegando… https://t.co/OGcnpBpwJu"
1095707151832698882,2019-02-13 15:31:56,"@falanext mara, só podia atualizar um cadim mais rápido as coisas"
1095709036245385217,2019-02-13 15:39:26,@melosthay @falanext Você fica horas e até dias pra poder ser atendida quando precisa de algo. Tem uma menina que t… https://t.co/jL3yTJnIhT
1095709823516184577,2019-02-13 15:42:33,@falanext @wescleeyn Fui hoje mesmo na agência e cadastrei. Melhor cartão agora. https://t.co/ruCIThty8A
1095710919068393472,2019-02-13 15:46:55,O chat do @falanext é horrível :(
1095712568465911809,2019-02-13 15:53:28,"@falanext Não ser cobrado por saques e depósitos deveria ser normal, não uma vantagem, pois mesmo que não paguemos… https://t.co/MfMq6rfilq"
1095712624048828417,2019-02-13 15:53:41,@ThiagoCamerino @falanext @Bancointer Vergonha no débito e no crédito kkkkk
1095715038801944576,2019-02-13 16:03:17,@falanext Como que cadastra a digital? No bradesco mesmo?
1095715459310202880,2019-02-13 16:04:57,"@falanext Tem como pegar meu cartão em uma agência? Fiz minha conta a meses e até hoje não recebi o cartão, gostari… https://t.co/HbHkom9Od9"
1095719874268151809,2019-02-13 16:22:30,@Gualberto8M @falanext Entendi amigo. Poxa obrigado!
1095719901363400710,2019-02-13 16:22:36,@falanext Olá tenho que implorar mais quantas vezes pra vocês mandarem meu cartão? Abri minha conta tem 4 meses nun… https://t.co/yW7W4EW1pm
1095720497407496192,2019-02-13 16:24:58,Só o @falanext liberando a função crédito do meu cartão pra eu aproveitar o carnaval da melhor forma com meu verdinho.
1095721351736934406,2019-02-13 16:28:22,"@falanext Péssimo atendimento na central vc liga fica mais de 20 minutos esperando ser atendida por fim vc se cansa e desliga , horrível !"
1095725478021861378,2019-02-13 16:44:46,"RT @falanext: Saques e depósitos na palma da mão: no next você acessa toda a rede de ATMs Bradesco com cartão ou biometria, retira dinheiro…"
1095725530538823680,2019-02-13 16:44:58,"@falanext Ae next, namoral, vcs são brabo, cartão incrivel, visivelmente bonito, muito útil"
1095726388882096129,2019-02-13 16:48:23,@falanext Preciso de uma reavaliação de crédito. Já tenho 4 cartões concorrentes ao Next e mesmo assim não tenho um… https://t.co/D1D8iuxaRL
1095728257129947136,2019-02-13 16:55:48,queria que alguém me respondesse no app @falanext
1095731685998632961,2019-02-13 17:09:26,@falanext dia 4
1095731752310579200,2019-02-13 17:09:42,@falanext Quando eu insiro meu cartão no caixa eletrônico não aparece a opção depósito. Tenho que fazer algum cadastro ou coisa assim?
1095734499495890948,2019-02-13 17:20:37,@falanext Aparentemente vocês precisam melhorar no setor de SAC https://t.co/cTpNRGLBvq
1095735711389630464,2019-02-13 17:25:26,@falanext ME RESPONDE PELO AMOR DE DEUS
1095736408893984768,2019-02-13 17:28:12,@falanext Eu vou vou vou b7
1095737164795731969,2019-02-13 17:31:12,@falanext Aaah obrigado! Agradeço o contato! 😊
1095740406598459392,2019-02-13 17:44:05,"@falanext @LollapaloozaBr Olá, será que tem como alguém nessa merda de banco me ajudar com uma coisa?"
1095742171104403457,2019-02-13 17:51:06,"@falanext Não consigo pagar boleto pelo número desde ontem.
Entrei em contato pelo chat e sequer fui atendido por u… https://t.co/LCK6HfP5wf"
1095742501992964096,2019-02-13 17:52:25,"Até agora tô super satisfeito com o @falanext, mas só pra melhorar queria que liberassem meus créditos logo 🙄"
1095744088522010624,2019-02-13 17:58:43,"@LiraValneide @falanext eu liguei pra la justo pq no meu tablet nao tava funcionando o chat, mas no meu celular sem… https://t.co/XgKjSgMzVL"
1095745841304952834,2019-02-13 18:05:41,"a bateria do celular vai acabar e o banco ainda não me atendeu q INFERNO 
já tem mas de 15 min não é possível @falanext"
1095746837133312002,2019-02-13 18:09:38,RT @falanext: @yasmim_cunhaaa Ownnnt 💚💚💚
1095747919209263104,2019-02-13 18:13:56,@falanext queria fazer parte mas eles não me responde
1095749386892648448,2019-02-13 18:19:46,@marcoslima005 @falanext Realmente então você deu sorte. Eu tiver que sair fazendo barraco em cada twitter pra ser… https://t.co/DkdWTyHP6D
1095750028159795200,2019-02-13 18:22:19,"@LiraValneide @falanext faça barraco mesmo, so assim a gnt é atendido pelo visto kkkkk"
1095750563428470784,2019-02-13 18:24:27,"Eu tenho conta no @nubank  e no @falanext 
Mas o NuBank não libera um cartão de débito pra mim e a Next liberou mas… https://t.co/DraI3hUw4E"
1095750785521061889,2019-02-13 18:25:19,@falanext Meu sonho era que vocês me aprovassem ☹️
1095751013632479233,2019-02-13 18:26:14,@falanext Pode sim!
1095753027657650177,2019-02-13 18:34:14,@falanext qual a vantagem de eu migrar do meu itau uniclass pra vcs!? 🤔
1095756848286887942,2019-02-13 18:49:25,@falanext me responde aí já que eu não consigo falar com vcs pelo telefone mesmo.
1095759293603811328,2019-02-13 18:59:08,@falanext Amanhã pergunto de novo vlw
1095760306188500992,2019-02-13 19:03:09,"@falanext e essa função ajuda do banco de vocês que não carrega? mds, mando a mensagem e não vai..."
1095765052903354368,2019-02-13 19:22:01,"meu next demorou mas chegou, valeu @falanext https://t.co/nLSNxN5O9H"
1095766995730087936,2019-02-13 19:29:44,RT @falanext: @cremascoo Obrigada! Ficamos contentes em saber que vc está curtindo! Conte sempre com a gente. 👊😎
1095768096525103104,2019-02-13 19:34:07,"Estou muito na dúvida entre @Bancointer e @falanext
Me ajudem, galera!!"
1095768701511573506,2019-02-13 19:36:31,@falanext Desse jeito eu abandono o @nubank  ... Até hj só ilusão 💔
1095772163062272006,2019-02-13 19:50:16,@falanext Quando chegar da empresa mando DM
1095772916220944384,2019-02-13 19:53:16,Quero muito meu cartão da @falanext seja aprovado pra eu aproveitar o @LollapaloozaBr  :(
1095773716313706498,2019-02-13 19:56:27,"ATENÇÃO TWINTERS, NÃO RECOMENDO MESMO O @falanext QUE BANCO PESSIMO! APP PESSIMO! ATENDIMENTO PESSIMO! FUJAMMMM"
1095773903329337344,2019-02-13 19:57:11,"@Livs_Soares @falanext eita, acabei de abrir uma conta nele kkkkk
o que rolou?"
1095774251204964353,2019-02-13 19:58:34,@falanext vive me mandando ela pra levar meu salário. Que tal me dar um emprego pra eu ter salario pra levar?
1095774424865882112,2019-02-13 19:59:16,"@victourneves @falanext FOGE AMIGO, FOGEEEEEEE! Só passo raiva, viva o @nubank! sériooo"
1095775035892084736,2019-02-13 20:01:41,"@victourneves @falanext unica parada boa são os mimos! de resto.. é péssimo, atendimento via chat demora o dia inte… https://t.co/6bbiQreuE8"
1095775648537300992,2019-02-13 20:04:07,"@Livs_Soares @falanext é que eu já tenho uma conta pessoal no NuBank, daí eu ia usar o Next pra operar a conta do T… https://t.co/ADVGTqi4BU"
1095776070215843847,2019-02-13 20:05:48,@falanext Universitário com 17 anos pode ter conta?
1095776309052166145,2019-02-13 20:06:45,@victourneves @falanext nubank é tope demais! sério. eu não tenho nenhuma reclamação o app do BB pelo menos funcion… https://t.co/ZSddZVWGb7
1095784565891874817,2019-02-13 20:39:33,"@lm_lucasmanso @Bancointer @falanext Next com certeza! Se quiser saber mais, fala cmg :)"
1095784811178930179,2019-02-13 20:40:32,"Mais de 10 min esperando na linha pra falar com alguém no @falanext . Pelo visto, vou ter que comprar um bolo de an… https://t.co/STSRvhIiVf"
1095784812592410625,2019-02-13 20:40:32,"RT @falanext: Saques e depósitos na palma da mão: no next você acessa toda a rede de ATMs Bradesco com cartão ou biometria, retira dinheiro…"
1095785466576678919,2019-02-13 20:43:08,@mattheusamilll @lm_lucasmanso @Bancointer @falanext tb quero saber sobre o nexttt
1095789551921102848,2019-02-13 20:59:22,"@lm_lucasmanso @Bancointer @falanext indico o inter, mas dá uma olhada em vídeos de YouTube e nos comentários das p… https://t.co/jNcVmvCm6P"
1095790562911891458,2019-02-13 21:03:23,@falanext estou tentando abrir uma conta pelo app e não estou conseguindo abrir as informações sobre cada tipo de c… https://t.co/IyEobP5WtJ
1095795450815361040,2019-02-13 21:22:49,Eu até faria meu cadastro no @falanext mas só aceita o meu nome social se tiver num doc oficial 😒
1095796626747207697,2019-02-13 21:27:29,@falanext me dá um salário que eu levo ele pra você. https://t.co/UHLqw2GYql
1095799275232075776,2019-02-13 21:38:00,@falanext O banco next é do Bradesco?
1095799927383511040,2019-02-13 21:40:36,"@falanext boa tarde, aguardo resposta desde do dia 06 no aplicativo, vai fazer 1 mês que meu cartão não chegou e qu… https://t.co/PrpmtAhv9K"
1095800957353553921,2019-02-13 21:44:41,"@falanext Pera ae se eu entendi bem eu posso fazer depósito no ATM do bradesco agora? Antes não tinha como, agora tem?"
1095801683672776705,2019-02-13 21:47:35,"@falanext Já baixei, e já preenchi. Estou aguardando a uma semana."
1095802285999968256,2019-02-13 21:49:58,Enquanto o @nubank me rejeita o @falanext me aceita
1095804143179124736,2019-02-13 21:57:21,@falanext  se eu abrir uma conta agora eu ganho aquela carteira ? Ou então alguma agenda ? Responde aí pfvr.
1095805307979210752,2019-02-13 22:01:59,"@falanext quero trazer o meu salario mas eu já possuo portabilidade com o banco @santander_br.
Eu preciso cancelar… https://t.co/ULmz6gn1Xr"
1095807763836481536,2019-02-13 22:11:44,@kkkkley @nubank @falanext @nubank me rejeita até hoje
1095807771738624000,2019-02-13 22:11:46,@falanext O atendimento via chat é péssimo. Além do App que não funciona e não atualiza direito. Minha fatura está… https://t.co/aFIcoNogac
1095807851447181312,2019-02-13 22:12:05,"Bom, pensando bem, eu vi muita reclamação na sua página da Google store. Acho que não vou abaixar não. @falanext"
1095809386902183938,2019-02-13 22:18:11,"@falanext podia liberar um cartão na faixa para mim né, já tô com a conta pelo menos 6 meses e nada!!!"
1095809803539099649,2019-02-13 22:19:50,Chegou @falanext o/ https://t.co/zwcCjZTzBz
1095811377292341248,2019-02-13 22:26:06,"@falanext Entendi, mas vcs suprem todas as necessidades de um banco “analogico” onde posso ver suas taxas e fazer um comparativo!?"
1095813384556216325,2019-02-13 22:34:04,"@falanext me ajudem aí, pfvr. To querendo enviar um comprovante de residência do endereço alternativo e não consigo… https://t.co/ESEhYRKt2j"
1095813473467097089,2019-02-13 22:34:25,Mais uma vez sofrendo com o cartão da @falanext
1095817425612886016,2019-02-13 22:50:08,@falanext @Bancointer eu tbm quero esse mimooooooo
1095818085913763840,2019-02-13 22:52:45,"@rickhard_o @falanext não. 
O anuncio é veiculado pelos seus interesses."
1095822417539330048,2019-02-13 23:09:58,eu quero um milagre @falanext
1095826612933853186,2019-02-13 23:26:38,"@falanext rapaz, sou completamente ignorado no chat 😅"
1095827536787980289,2019-02-13 23:30:18,"Espero que o @Bancointer não fique com ciúmes, mas acho q vou abrir uma conta no @falanext"
1095829899791814658,2019-02-13 23:39:42,"@falanext Eu queria abrir uma conta, porém na hora de me cadastrar eu só tenho minha carteira de trabalho onde cont… https://t.co/pPGJhrdK86"
1095832990540808192,2019-02-13 23:51:59,@falanext quero mimos de ir pro backstage do @RufusDuSol okay amiga?
1095833309794496512,2019-02-13 23:53:15,@nubank e @falanext pensando aqui qual é o melhor...🤔 https://t.co/z7oTygVdgc
1095839091281805313,2019-02-14 00:16:13,@falanext Aguardando resposta
1095839538335965189,2019-02-14 00:18:00,"to há uns 15 dias tentando pedir a segunda via do meu cartão de débito. hoje eu desisti, querido @falanext. Agora c… https://t.co/0b1p1PuREl"
1095842032076103682,2019-02-14 00:27:54,@falanext Está crescendo o Next mas ainda está muito atras de Nubank e Banco Inter
1095843493841391617,2019-02-14 00:33:43,@falanext a partde do app de obetivo nunca funciona aqui
1095844587288039424,2019-02-14 00:38:04,@falanext Objetivo nao funciona aqui
1095850937888002048,2019-02-14 01:03:18,"@falanext faz mais de 2 horas que eu to tentando falar com o next, será que alguma hora vou ser atendido?... https://t.co/HqZBX8NnT1"
1095858453829042178,2019-02-14 01:33:10,@falanext como assim não entendi
1095860523105771521,2019-02-14 01:41:23,@falanext podem olhar direct? Eu estou esperando há 10 dias a análise dos meus documentos para a abertura da conta… https://t.co/tlTLoGvqEn
1095872074982268928,2019-02-14 02:27:17,@falanext pior cartão da história. Até pra cancelar a conta enrolam. Tem que ser no tempo deles e quando eles quere… https://t.co/iVrP5O0SzV
1095912672325971968,2019-02-14 05:08:36,"@falanext oi! continuo com um problema de um depósito em cheque q fiz e foi devolvido, aí minha conta fica negativa no valor do cheque"
1095913742125203457,2019-02-14 05:12:51,Ainda não superei que o boy perdeu a canga doada pelo @falanext no Lollapalooza 😢😤😡
1096008551200374784,2019-02-14 11:29:36,Fiquei tão pilhado para ter conta no @falanext mas a demora para analisar o cadastro me deixa frustado :(
1096011223622144000,2019-02-14 11:40:13,"MANO, NÃO FAÇAM CONTA NO @falanext É UM LIXO.

To há 5 dias tentando ser atendida na merda do chat e no telefone e… https://t.co/KbkAP9kRA5"
1096011317134143488,2019-02-14 11:40:35,"@falanext gente, já tentei cancelar a conta do next 3x, e até isso não funciona direito... afinal, como faz pra can… https://t.co/5tL4ILd8ou"
1096017719948992512,2019-02-14 12:06:02,"@falanext Parece que não dá pra você falar agora, né? Quando puder, chama que a gente volta a resolver isso"
1096022147250749440,2019-02-14 12:23:37,"@falanext Depois de 45min e 35seg na espera eu consegui sim, amo vocês mais poderiam melhoras esse atendimento na q… https://t.co/Y24kSlAA3S"
1096026604277587968,2019-02-14 12:41:20,"@falanext @mlbamora Bom dia, qual o valor pago pelo cartão?"
1096028960717262848,2019-02-14 12:50:42,"Tá de parabéns, hein @falanext?"
1096029494723387393,2019-02-14 12:52:49,@falanext qual a mandinga pra descubrir quando fecha a fatura?
1096033154903744512,2019-02-14 13:07:22,"@falanext 
Quanto tempo demora pra fazer a avaliação ? Por que até hoje não recebi nada. Tá um sinal ae"
1096033377076035586,2019-02-14 13:08:15,"RT @falanext: Que tal comemorar o #Valentines com Bloomin’Onion ou Kookaburra Wings no Outback? Pra ganhar a cortesia, basta pedir um aperi…"
1096033821865267201,2019-02-14 13:10:01,@falanext Tem no mimos ou é indo em uma loja física 9
1096034810059988995,2019-02-14 13:13:56,"RT @falanext: Que tal comemorar o #Valentines com Bloomin’Onion ou Kookaburra Wings no Outback? Pra ganhar a cortesia, basta pedir um aperi…"
1096036098722222080,2019-02-14 13:19:03,"@_raphaelsampaio @falanext eu odeio a Bia com todas as minhas forças, sempre tenho que recorrer pra ligação pra cen… https://t.co/NTdTgKnMbZ"
1096036709005971456,2019-02-14 13:21:29,"RT @falanext: DESAFIO DOS 30 SEGUNDOS:
pausa o GIF e usa meio minuto pra fazer algo pra deixar seu dia melhor – tipo recarregar seu celular…"
1096038266967597056,2019-02-14 13:27:40,@falanext Oi! Obrigado por entrar em contato. Finalizei o cadastro no dia 1 de fevereiro.
1096038960902664192,2019-02-14 13:30:26,@NayaraEduardaAP @falanext KKKKKKKKKK AMIGA VC É DMS
1096043780971679746,2019-02-14 13:49:35,@falanext bom dia vocês estão mandando entrar com uma senha indo em configuração do meu celular para acessar minha conta.. Pode me ajudar ?
1096051477582352384,2019-02-14 14:20:10,"@OfiViva @falanext Grátis, só abrir a conta pelo app. Sem tarifas tb"
1096051605345107968,2019-02-14 14:20:41,"RT @falanext: Saques e depósitos na palma da mão: no next você acessa toda a rede de ATMs Bradesco com cartão ou biometria, retira dinheiro…"
1096054214906834947,2019-02-14 14:31:03,"Parabéns @falanext me deu um prejuízo de quase 160 reais, nunca mais esse banco"
1096054305461813255,2019-02-14 14:31:24,"@falanext @banco24horas Só falta melhorar a opção ""Pedir documentos"" no app. Impossível tirar comprovante de pagame… https://t.co/5m4pScKZT6"
1096056704704360448,2019-02-14 14:40:56,"@vitor_page ALÔ ALÔ MARCAS, TÃO PERDENDO TEMPO SUAS LINDAS @itau @nubank @NetflixBrasil @falanext @LollapaloozaBr… https://t.co/tY6wmwSRfp"
1096057472236863490,2019-02-14 14:43:59,@_raphaelsampaio @falanext Por isso até eu prefiro o Inter
1096057794468417536,2019-02-14 14:45:16,@falanext não consigo acessar o aplicativo..  fica pedindo uma senha de acesso.. podem me ajudar ?
1096059153011929088,2019-02-14 14:50:40,"@falanext oi anjos, ontem paguei um boleto e não tinha opção de mandar pelo WhatsApp, daí pedi pra mandar por email… https://t.co/uPLUV0tJ2T"
1096060376163209216,2019-02-14 14:55:32,"@falanext Pode ser no débito, ou só no crédito??"
1096063885927464961,2019-02-14 15:09:28,"Alooou, @falanext"
1096065546901164032,2019-02-14 15:16:04,@falanext Quais os valores das taxas do next?
1096068471790686208,2019-02-14 15:27:42,@falanext preciso de ajuda URGENTE
1096074341152972800,2019-02-14 15:51:01,@falanext E eu tenho uma compra que foi extornada pelo mercado livre. Mas eles dizem que são até 7 dias pra credita… https://t.co/zJxgPkTN2G
1096077143774298113,2019-02-14 16:02:09,"@falanext 
Olá, boa tarde"
1096077503263920129,2019-02-14 16:03:35,chegou meu cartão lindo e que veio com uma carteirinha da @falanext nem começamos esse relacionamento direito e eu… https://t.co/utudkH7D3B
1096078007083679744,2019-02-14 16:05:35,@falanext @Ribaspierrre  ................
1096078523561922561,2019-02-14 16:07:38,"@falanext Segunda feira rs' 
Mas soube que o prazo é de 72 horas"
1096079561702420480,2019-02-14 16:11:46,Porra @falanext pior atenciosamente que já vi na minha vida
1096083783613329409,2019-02-14 16:28:32,@Luiiis_Felipee @itau @nubank @NetflixBrasil @falanext @LollapaloozaBr @SamsungBrasil @Sony @HBO_Brasil @rockinrio… https://t.co/Zxga8BIDn7
1096085579052265472,2019-02-14 16:35:40,@vitor_page @itau @nubank @NetflixBrasil @falanext @LollapaloozaBr @SamsungBrasil @Sony @HBO_Brasil @rockinrio… https://t.co/9VRdwWXfSY
1096087997680898049,2019-02-14 16:45:17,@Ribaspierrre @falanext Você quer?
1096088666462740482,2019-02-14 16:47:57,@Ribaspierrre @falanext taokey
1096092258036862977,2019-02-14 17:02:13,"O meu app da @falanext nao esta abrindo, o que eu faço?"
1096094736392376320,2019-02-14 17:12:04,@falanext @banco24horas Como cadastra a biometria? 🤔
1096095039321706497,2019-02-14 17:13:16,"@falanext tenho uma compra estornada hoje pelo mercado livre, eles informaram que demora ate 7 dias pra operadora d… https://t.co/DPo0Cv8vuh"
1096098374481297408,2019-02-14 17:26:31,@falanext Não! Depois de uma hora no telefone com o SAC consegui o documento.
1096104451193126913,2019-02-14 17:50:40,"RT @falanext: Que tal comemorar o #Valentines com Bloomin’Onion ou Kookaburra Wings no Outback? Pra ganhar a cortesia, basta pedir um aperi…"
1096109728256675842,2019-02-14 18:11:38,"@falanext 1h ouvindo essa música esperando ser atendido, tem como ser pior?

#fail #vdm #banconext"
1096112594405019649,2019-02-14 18:23:01,Muito obrigada @falanext! Mas meu crush tem outra crush que não sou eu 😕 https://t.co/5GufBcrE84
1096113192403648512,2019-02-14 18:25:24,Alguem já conseguiu cancelar o cartão do #BancoNext @falanext ?
1096113573179342854,2019-02-14 18:26:55,o aplicativo do @falanext é muito ruim pelo amor de deus tem mais um mês que eu tento mudar de plano e não consigo
1096113921893826563,2019-02-14 18:28:18,O @falanext me mandando promo de valentine só me deixa triste zlsksskksks https://t.co/MNfz49WGD8
1096114497700487169,2019-02-14 18:30:35,Nunca passei tanta raiva igual eu tô passando com essa merda @falanext nossa cara tudo de vocês é ruim. O chat o sax o e-mail pqp
1096119216233680896,2019-02-14 18:49:20,"@falanext @kevin_alexx Que ajuda, hein KKKKKKKK"
1096119265286148096,2019-02-14 18:49:32,@falanext Pego meu Roxinho e vou embora
1096122348628033537,2019-02-14 19:01:47,"@falanext Ja desinstalei e reinstalei 2 vezes, e sempre a mesma mensagem, nao sei se é no meu celular ou se o app e… https://t.co/igCTJrgb6O"
1096129336338497536,2019-02-14 19:29:33,"@falanext preciso parcelar meu cartão, mas não consigo resposta no aplicativo ou whats"
1096132260598894592,2019-02-14 19:41:10,@meudigio @soares_rodrigoo Tenta o @falanext - consegui um limite excelente e é um ótimo banco.
1096133628554330112,2019-02-14 19:46:36,@falanext como faz pagamento do cartão? Já fui em 3 caixas e não tá dando!
1096137579236388869,2019-02-14 20:02:18,"@nextelbrasil Confundi minha consagrada, vc é braba, só melhora a velocidade da internet q tá osso, obg. Era @falanext"
1096144552912699393,2019-02-14 20:30:01,"Dinheiro muito a gente não tem não, mas cupons e descontos, a gente tá “voando”. Ah, e nem precisa de Rima! 😅… https://t.co/xEEO0ZM2Sy"
1096146482217078785,2019-02-14 20:37:41,"@falanext @banco24horas Next meu e-mail de cadastro era meu email profissional, troquei de emprego e não acesso mais o e-mail, e agora?"
1096152667066376195,2019-02-14 21:02:16,@MaarcosBritto @meudigio @falanext Obg pela dica.
1096160015637991425,2019-02-14 21:31:28,@falanext Ahhhhhhhh Happy Valentine’s Day @falanext ❤️
1096162310899548163,2019-02-14 21:40:35,"@falanext deve trabalhar duas pessoas nesse banco, KKKKKKKJ, 828292 horas para responderem no chat, ligação é mínimo 30min pra ser atendido."
1096165429255516160,2019-02-14 21:52:58,"@falanext Deu certo, obrigado @falanext, salvou"
1096166402224988160,2019-02-14 21:56:50,"@falanext Eu espero que resolvam porque o meu falaram que era pra esperar que resolveria, e fui ligar novamente pra… https://t.co/40XwAXqyCf"
1096166536459505672,2019-02-14 21:57:22,@BacelosAry @falanext Aproveitar né kkkkkkk
1096166800151195648,2019-02-14 21:58:25,Um imenso arrependimento: Ter aberto uma conta no @falanext !!!!!
1096169738106011649,2019-02-14 22:10:06,"RT @falanext: @Somegoodcalls A promo também serve para quem ainda não encontrou um crush, pois ninguém fica triste de barriga cheia. Aprove…"
1096173745696325632,2019-02-14 22:26:01,@falanext pq nao estou conseguindo entrar no app de vcs? Ao abrir ele fica reiniciando e depois fecha! Ta tendo alguma treta?
1096174717113905152,2019-02-14 22:29:53,@alienligia O @falanext manda hehe
1096175384784183296,2019-02-14 22:32:32,"@_flaviomota @falanext Ele manda diñero pra sua conta, é?"
1096175788066570240,2019-02-14 22:34:08,"@alienligia @falanext Infelizmente não, mas quem sabe né

Next paga nois"
1096175940995039232,2019-02-14 22:34:44,@falanext Já consegui o atendimento (depois de 45 minutos esperando para ser atendido). Obrigado.
1096175988273229825,2019-02-14 22:34:56,@_flaviomota @falanext Eu vo pedir um só pra ter a carteira lá kkkkkkkkkkk
1096177013017272321,2019-02-14 22:39:00,@_flaviomota @falanext E eu vo vender a carteira depois
1096177114972389376,2019-02-14 22:39:24,"@ncgttt @Robdasilva @nubank @EuJG que lindooo, um relacionamento com o cliente de verdade, @falanext sonha 😍😍"
1096177184107057154,2019-02-14 22:39:41,"@falanext meu cartão não está funcionando na função débito, vocês poderiam me auxiliar?"
